"","id","publish","title","viewCount","likeCount","dislikeCount","commentCount"
"362","DztQ67pDWvs","2010-11-18T22:52:44.000Z","珠妃『夜想曲』",189197,200,6,13
"363","gfk_53WKFN8","2010-11-16T07:06:47.000Z","ゆず『from』45秒PV",174651,187,6,19
"364","iUJUb8Ci1l4","2010-11-10T04:28:34.000Z","藍坊主｢あさやけのうた/すべては僕の中に、すべては心の中に｣30"" TV SPOT",12862,8,0,1
"365","uXBA3m7y1Wg","2010-11-09T06:14:40.000Z","藍坊主「こぼれるシルバー 日比谷野外大音楽堂」疾走トレーラー",65480,135,0,10
"366","3Wn-XCQl1os","2010-11-08T06:46:16.000Z","UNISON SQUARE GARDEN  「スカースデイル」",1969155,4245,93,228
"367","N_2lrw0w2m0","2010-11-02T08:51:24.000Z","ケツメイシ 「闘え! サラリーマン」トレーラー",825559,379,46,23
"368","x3tFRpsbIXc","2010-10-27T01:54:18.000Z","藍坊主「すべては僕の中に、すべては心の中に」トレーラー",44419,41,1,3
"369","lpL3vn338Jc","2010-10-21T14:00:27.000Z","藍坊主「あさやけのうた」トレーラー",40542,49,2,0
"370","ltWxoXoPkI4","2010-10-20T15:50:04.000Z","磯部正文『符思議なチャイム』",64667,85,4,4
"371","kos7x2oNygA","2010-10-12T01:29:47.000Z","鴉『巣立ち』",2419206,7387,288,309
"372","WRSNKvc9NpY","2010-10-08T12:01:14.000Z","BUMP OF CHICKEN『モーターサイクル』 [ LOW QUALITY SOUND ]",5011168,6036,168,605
"373","x6yVXYlbWbQ","2010-10-04T04:19:04.000Z","寺岡呼人「花火」PV",28568,56,9,8
"374","0ItdhItffHw","2010-09-16T00:42:02.000Z","JAY'ED「Shine」_Full ver.",709524,670,40,42
"375","x6pzZ_IGQAg","2010-09-14T09:42:15.000Z","BUMP OF CHICKEN『宇宙飛行士への手紙』 [ LOW QUALITY SOUND ]",8055900,10381,343,927
"376","NdykmFkaAbY","2010-09-13T11:34:41.000Z","森友嵐士 「祈り」",208298,284,14,12
"377","WY2NCGHLHz8","2010-08-30T18:33:43.000Z","JAY'ED　2010 SUMMER LIVE DIGEST_0821柏LUZROOTS",10194,4,0,3
"378","Uhxyf8IsEsM","2010-08-30T14:45:28.000Z","JAY'ED Shine [60sec ver.] 2010.09.15 RELEASE",27870,13,0,2
"379","lj5dy_NQqNU","2010-08-26T13:25:33.000Z","Manami 「Miss Little Voice」",148183,274,7,16
"380","HGPQLbzdrx8","2010-08-25T11:39:42.000Z","宮田和弥「愛したいんだ」",27980,78,1,6
"381","FKWGlTInF2o","2010-08-17T04:46:02.000Z","ゆず『慈愛への旅路』15秒CM",108914,114,7,14
"382","JkPF1A1FoXU","2010-08-17T02:33:54.000Z","磯部正文 『Do we know ?』",98801,114,4,11
"383","aCLnEtV8eDM","2010-08-10T12:46:39.000Z","JAY'ED 2010 SUMMER LIVE DIGEST_0730箕面市市民祭り",17028,18,0,2
"384","RrgRmhSreMs","2010-08-10T11:04:44.000Z","Salyu「LIFE(ライフ）」",422397,329,23,26
"385","poHN_JGwXUE","2010-08-05T10:30:10.000Z","ディスコティーク 『ROCK CHILD feat Israel ~DISCOTHEQUE in Playground Mix~ 』",4984,5,1,2
"386","PQv01ejAq74","2010-07-28T11:48:57.000Z","ケツメイシ「お二人Summer<U+21B2>」振り付け（サマーガールバージョン）",99668,52,2,3
"387","wjMNS2-gPF8","2010-07-28T11:39:24.000Z","ケツメイシ「お二人Summer<U+21B2>」振り付け（RYO＆大蔵バージョン）",176373,86,3,5
"388","basNp5aZe4E","2010-07-23T14:50:41.000Z","Wienners『Idol』",263787,863,35,60
"389","yIWtQsH1P8Q","2010-07-23T11:49:53.000Z","ケツメイシ『お二人Summer』",8210426,5327,586,173
"390","4yAfuS6YqcU","2010-07-23T06:44:16.000Z","EGO-WRAPPIN'『BRAND NEW DAY』",226605,351,16,9
"391","7vshS912GXE","2010-07-23T04:35:40.000Z","ゆず　「LIVE FILMS　FURUSATO」ダイジェスト版",341040,419,17,28
"392","bVvhijCo93I","2010-07-15T02:40:00.000Z","ケツメイシ 『お二人Summer』PV（ショートver.）",154700,40,5,2
"393","6YzkDRvYAzE","2010-07-12T02:07:08.000Z","鴉『黒髪ストレンジャー』",550254,1154,26,35
"394","FKIjW3f-jqM","2010-06-15T10:12:22.000Z","SECOND BIRTH - The rebirth of a singer who lost his voice - /  ""DAKISHIMETEITAI"" MORITOMO ARASHI",15280,49,1,3
"395","8PFid9hBaPA","2010-06-02T04:18:30.000Z","筋肉少女帯『アウェー イン ザ　ライフ』",206627,347,22,22
"396","7tUli-ENn6M","2010-05-24T10:00:17.000Z","Manami『Yellow Stop』",24900,34,2,0
"397","JYHWSO83JjU","2010-05-19T07:51:30.000Z","JAY'ED『PRAY』",381209,319,7,18
"398","AYUAO8J9wQo","2010-05-14T02:40:47.000Z","ケツメイシ ティザーCM『カーリング篇』",21226,7,0,0
"399","iQi2fRCzIKs","2010-05-14T02:22:00.000Z","ケツメイシ ティザーCM『スピードスケート篇』",23745,4,0,0
"400","R3Oapqavr6k","2010-05-12T01:50:23.000Z","ケツメイシ『出会いのかけら』",16926304,12342,1361,328
"401","pT-PmcYWwTY","2010-05-11T01:44:08.000Z","ケツメイシ『仲間』フルVer.",8733213,7332,592,335
"402","r14phoXga2k","2010-05-10T05:55:55.000Z","ケツメイシ「仲間」ミュージックビデオ ドラマバージョン (5/5)",135864,72,7,30
"403","3_rBb5NavLs","2010-05-08T07:05:30.000Z","ケツメイシ「仲間」ミュージックビデオ ドラマバージョン (4/5)",136173,55,4,5
"404","awSrH8gyRMI","2010-05-07T15:32:51.000Z","ケツメイシ「仲間」ミュージックビデオ ドラマバージョン (3/5)",128417,31,4,10
"405","RVbiOzaQ2ro","2010-05-07T15:23:36.000Z","ケツメイシ「仲間」ミュージックビデオ ドラマバージョン (2/5)",195324,56,4,5
"406","SbtTO8e1K4A","2010-05-07T13:59:39.000Z","ケツメイシ「仲間」ミュージックビデオ ドラマバージョン (1/5)",304034,114,14,7
"407","uRCQ-69bDdo","2010-04-30T13:11:48.000Z","ケツメイシ CM秘蔵メイキング映像",133426,89,6,15
"408","WnZjGIMkJfU","2010-04-26T07:51:44.000Z","ケツメイシ 『仲間』45秒Ver.",162828,29,2,7
"409","9gElNWyhpmk","2010-04-19T03:50:20.000Z","シクラメン『とおく とおく』",2448691,2526,183,73
"410","RwCl11tyWP0","2010-04-13T09:43:34.000Z","BUMP OF CHICKEN『HAPPY』",11597300,17463,719,1555
"411","mTdcxQZcQAE","2010-04-07T10:38:49.000Z","BUMP OF CHICKEN『カルマ』",25235095,51835,1683,2448
"412","x9S9oygUEW0","2010-04-07T10:36:55.000Z","BUMP OF CHICKEN『車輪の唄』",15211247,22549,984,985
"413","MVVQynaCOYg","2010-04-06T01:50:19.000Z","BUMP OF CHICKEN『魔法の料理 ～君から君へ～』",10483740,17782,647,1205
"414","pI1B_py9PIY","2010-03-19T06:12:24.000Z","JAY'ED『LIVE MUSICATION』ダイジェスト映像",32609,25,2,0
"415","f2wsDC6y5Kk","2010-03-16T16:29:29.000Z","森友嵐士『抱きしめていたい』",600454,881,52,57
"416","tryZQOwIs4Y","2010-03-16T14:45:50.000Z","森友嵐士『抱きしめていたい』15秒CM",35616,13,4,1
"417","FFPF9yffEyU","2010-03-15T06:58:54.000Z","シクラメン『MUSIC』",821219,1084,40,56
"418","UgjWH3b6xFE","2010-03-05T11:11:15.000Z","ゆず『マイライフ』",297834,234,5,18
"419","89qh9G-0AwQ","2010-02-25T09:38:21.000Z","S.R.S『風向き』",105691,98,15,8
"420","b85KUhJnZjY","2010-02-10T06:55:54.000Z","藍坊主『ミズカネ』TVCM",49680,28,1,1
"421","JIV_3kVTkuY","2010-02-02T08:15:31.000Z","ゆず『桜会/マイライフ』TV CM 30秒Ver.",140316,152,8,4
"422","2rxyhYCj-KE","2010-02-01T01:07:56.000Z","湘南乃風『ガチ桜』Full Ver.",9969475,10160,1053,888
"423","FEqdvBAa-0o","2010-01-28T05:41:53.000Z","難波章浩 -AKIHIRO NAMBA-『JUMP!JUMP!!JUMP!!!』",421158,307,90,90
"424","fHqiqeJLOyU","2010-01-27T00:41:54.000Z","湘南乃風『ガチ桜』short Ver.",220156,76,31,10
"425","uW3ItcV9MLE","2010-01-21T02:12:06.000Z","UNISON SQUARE GARDEN『cody beats』",1118099,2677,56,75
"426","qsCWAG4nj2E","2009-12-14T08:47:26.000Z","藍坊主『伝言』",116673,54,2,4
"427","ChGhIPgqn5k","2009-12-10T13:22:24.000Z","ディスコティーク『LOVELESS feat. JAY'ED ps. Happy X'mas』メイキング映像",26396,4,1,0
"428","34QnB-O9m_w","2009-12-10T11:13:43.000Z","鴉『風のメロディ』",270474,348,4,24
"429","gWoS2w4F-zA","2009-12-07T06:32:59.000Z","ディスコティーク『LOVELESS feat. JAY'ED ps. Happy X'mas』",124242,80,4,6
"430","QJaareN2z00","2009-11-24T14:31:57.000Z","BUMP OF CHICKEN『Merry Christmas』Full Ver.",4167729,7059,293,681
"431","Qe_SIMzuv6Y","2009-11-17T10:34:48.000Z","BUMP OF CHICKEN『Merry Christmas』5min Ver.",909630,894,125,73
"432","I7PlzpQUu2M","2009-11-13T08:59:32.000Z","Manami「Back Of My Mind」",68167,213,13,33
"433","fx2wBYJuWqw","2009-11-10T15:27:45.000Z","BUMP OF CHICKEN『Merry Christmas』3min Ver.",770373,696,67,51
"434","apvnuM3gTe0","2009-11-09T12:37:06.000Z","上松秀実「トラウマ」",89333,213,7,9
"435","nrTpVPH5gYc","2009-11-05T09:23:05.000Z","上松秀実「Dear Lady」",164903,215,9,13
"436","YO1HAS2dXis","2009-11-04T04:56:09.000Z","上松秀実「Dear Lady」TV SPOT",34802,9,3,2
"437","g2WpG1e2V9s","2009-11-02T09:35:31.000Z","BUMP OF CHICKEN『R.I.P.』",11542859,14974,722,1327
"438","Y0J34MW71vg","2009-10-23T07:44:59.000Z","GOLLBETTY「IF」",193349,360,18,42
"439","2Uj-ZdmztlU","2009-10-01T04:01:36.000Z","JAY'ED「Everybody」",2657487,2763,130,159
"440","xc-o1t2mO7M","2009-09-29T04:22:39.000Z","GAKU-MC「スタートライン」",90029,101,6,8
"441","XHdVOWhnMk4","2009-09-04T09:03:04.000Z","FREENOTE「ふたりをつなぐもの」",123019,107,2,5
"442","5cEMumEj2dE","2009-09-04T08:57:57.000Z","ゆず「虹」",988094,331,33,21
"443","ornXcyECsJE","2009-08-21T05:06:38.000Z","ディスコティーク「20センチュリーボーイ」",88265,43,17,4
"444","YQ-jy1h1PWE","2009-08-17T12:23:15.000Z","鴉「夢」TV SPOT",52053,20,0,2
"445","a4lfoEIiw5k","2009-08-11T06:46:22.000Z","S.R.S「ワンダーソング」",553936,800,28,56
"446","IqYz0I_14eY","2009-08-06T08:00:23.000Z","Salyu「EXTENSION」",1053981,1091,41,81
"447","e6-DsbcrawA","2009-08-06T07:43:46.000Z","RAG FAIR「Magical Music Train 」",73718,79,0,3
"448","_vz1Tz9xhc0","2009-07-30T10:29:55.000Z","RAG FAIR「Good Good Day ! 」",339959,498,17,46
"449","06Y5m8ZODXo","2009-07-30T10:24:55.000Z","UNISON SQUARE GARDEN「マスターボリューム」",1313350,2981,53,147
"450","SjwMTno8IKc","2009-07-30T10:26:23.000Z","UNISON SQUARE GARDEN「センチメンタルピリオド」",3301803,6012,189,275
"451","Sp7dhKkJmdM","2009-07-10T06:48:31.000Z","JAY'ED「CRY FOR YOU」the movie",184908,196,13,23
"452","7qRbggjn9rw","2009-07-09T10:29:27.000Z","JAY'ED「CRY FOR YOU」",2170110,2200,112,133
"453","zDl_0gOUejU","2009-07-06T07:31:26.000Z","鴉「夢」",1579511,3075,109,174
"454","YbMBMOrnmbM","2009-06-19T11:51:19.000Z","JAY'ED「Superwoman」",386533,223,17,33
"455","Zp-6p9RvND8","2009-06-19T11:00:53.000Z","JAY'ED「ずっと一緒」",6624136,6032,348,172
"456","E5ZapvJV9wc","2009-06-19T10:31:31.000Z","JAY'ED「最後の優しさ」",6037463,7026,454,183
"457","BHpM3oC48_8","2009-06-16T15:14:01.000Z","ジェット機 BEST MUST LAST LIVEダイジェスト映像",39511,30,1,5
"458","eetTsiMGo6I","2009-06-15T08:38:40.000Z","GOLDEN CIRCLE Vol.13 コメント",20001,8,0,0
"459","su9cJvTXihg","2009-06-15T08:30:49.000Z","GOLLBETTY「Secret Word」",78280,51,3,6
"460","uErtOYruxlI","2009-06-04T23:10:13.000Z","RAG FAIR「メリミー!!」",703714,987,34,100
"461","qijEhFZLqOY","2009-05-14T04:27:37.000Z","筋肉少女帯「世界中のラブソングが君を」",385933,611,29,49
"462","KqyWF8e4YqU","2009-05-01T05:59:48.000Z","S.R.S「Sometimes」",811822,1452,42,59
"463","Zsg16f7uzI8","2009-04-10T05:42:18.000Z","ゆず「逢いたい」",1444349,359,32,18
"464","9PrvfqnOsiI","2009-04-03T10:46:46.000Z","丹下紘希「TANGE KOUKI VIDEO COLLECTION」DISC2より「LIFE」",27238,42,6,3
"465","ZFswteNgQaY","2009-04-03T10:49:35.000Z","丹下紘希「TANGE KOUKI VIDEO COLLECTION」DISC1より「Action Universe」",10314,23,1,3
"466","ZmwDcaDETJY","2009-03-24T21:33:55.000Z","lostage ""GO"" 初回限定盤DVD ダイジェストvol.1-2",10127,13,1,2
"467","hVc08Ve7CUo","2009-03-24T14:38:40.000Z","lostage ""GO"" 初回限定盤DVD ダイジェストvol.1",11192,10,1,0
"468","3f85zOcIL-0","2009-03-13T08:51:57.000Z","セカイイチ「ぷれぜんと」",225843,408,9,4
"469","I79m_otKgJI","2009-03-13T01:41:23.000Z","UNISON SQUARE GARDEN「MR.アンディ」",1663627,3418,64,144
"470","7gssnejm4R4","2009-03-12T10:43:23.000Z","臼井嗣人「花吹雪」",161009,403,12,16
"471","9scRH45_WfA","2009-03-05T11:40:03.000Z","lostage2009.03.25発売3rd Album ""GO""より「SURRENDER」",98206,338,5,11
"472","y0wfG_6PU7Y","2009-03-05T11:14:09.000Z","Samurai Troops「Sa Yo Na Ra～また、めぐり会えるから～」",318591,239,13,12
"473","sXNjzB4KisM","2009-03-02T09:54:05.000Z","JUN SKY WALKER(S)STAY BLUE　 ～ALL ABOUT 20th ANNIVERSARY～より「青春」",237277,197,7,16
"474","ggnzVA9KyTk","2009-03-02T08:50:39.000Z","GOLLBETTY「99%」",128115,152,6,15
"475","xTF7JWOut-E","2009-02-23T17:29:36.000Z","湘南乃風「親友よ」",7740268,7101,569,594
"476","MglI8c5-4DY","2009-02-23T14:00:14.000Z","上松秀実「時代」",294292,537,32,57
"477","66zegLg8NAo","2009-02-13T11:52:40.000Z","鴉「時の面影」",368353,565,14,34
"478","5mdW6iNxRcg","2009-02-12T12:20:22.000Z","上松秀実「Dear My Friends」",254517,424,16,13
