"","id","publish","title","viewCount","likeCount","dislikeCount","commentCount"
"73","T5Zfp4CzceU","2017-04-22T09:10:37.000Z","【モンスト】爆絶マグメルで絶体絶命からの大逆転!?【ヒカキンゲームズ】",1332845,7429,2139,2266
"74","OQL_Ll0lrzk","2017-04-21T10:21:13.000Z","【マインクラフト】フンフンおじさんをJohnnyって名前にすると暴れ出すらしいので試したら悲劇が…【ヒカキンのマイクラ実況 Part352】【ヒカクラ】",2033890,13116,1669,3494
"75","sHtKCOX58Ew","2017-04-19T10:11:57.000Z","【ゼルダの伝説】球を転がすカラクリに大苦戦w  ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part8",1479269,5902,1013,2038
"76","hu9NgfCaOs0","2017-04-18T09:56:52.000Z","【モンスト】封印の玉楼を進化前ミントでクリアしたい、愛と感動の物語【ヒカキンゲームズ】",1351099,5947,1808,1996
"77","rjdGL444duY","2017-04-20T09:00:05.000Z","ゲーム内で牛倒すとリアルステーキが無料で食べれるだと!?【ヒカキンゲームズ】",883658,4291,439,957
"78","wZhqSs75Ed4","2017-04-17T10:34:57.000Z","【マインクラフト】久々の冒険！３つ目の森の館へ！【ヒカキンのマイクラ実況 Part351】【ヒカクラ】",1999752,10457,1145,2592
"79","u9922X_JSDU","2017-04-16T10:23:40.000Z","【ゼルダの伝説】大移動してたらヤバそうな奴に遭遇しまくりw ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part7",2001906,6118,1618,2236
"80","tBds8l4iZys","2017-04-15T09:20:34.000Z","【モンスト】激獣神祭で神引きしすぎて固まった…ワルプルギス&ウリエル来い！【ヒカキンゲームズ】",2973583,22516,7606,8816
"81","vAD5BhT18XA","2017-04-14T10:28:28.000Z","【マインクラフト】ヒカクラワールドが超デコボコに!?【ヒカキンのマイクラ実況 Part350】【ヒカクラ】",2015186,9281,1315,2366
"82","v3FsgaiF1Mo","2017-04-13T10:46:55.000Z","【ゼルダの伝説】強敵を爆弾で倒す！そしてカカリコ村へ！ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part6",1282790,4838,686,1373
"83","N649-eG3CUg","2017-04-12T10:00:02.000Z","【ゼルダの伝説】ありえないほど落下死しまくりの大苦戦… ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part5",1422088,5868,1013,2607
"84","d9yPjxRiwmY","2017-04-10T08:43:25.000Z","【モンスト】モン玉Lv.3て゛ク゛ィネウ゛ィアを狙ったら…【ヒカキンゲームズ】",980182,8164,1142,2509
"85","Xdlwq14Ol6c","2017-04-09T08:00:00.000Z","【モンスト】ミントが大変なことになった…【ヒカキンゲームズ】",1324371,8688,2123,3366
"86","qpcpnH2DJ7s","2017-04-08T09:53:36.000Z","【マインクラフト】ボロボロのヒカクラ村を一気に修復！【ヒカキンのマイクラ実況 Par349】【ヒカクラ】",2437619,12793,1527,3718
"87","Jfq83jMlgPs","2017-04-07T09:05:32.000Z","【マインクラフト】悲報…村人がマグマで大量に燃える…ガストもせめて来た(;_;)【ヒカキンのマイクラ実況 Part348】【ヒカクラ】",2456253,10884,2525,3945
"88","tEjL_KVkx9w","2017-04-07T08:00:01.000Z","【モンスト】爆絶アルカディアで絶体絶命からの勝利なるか!?【ヒカキンゲームズ】",912691,5665,1459,1832
"89","RFeJICSdY2U","2017-04-06T13:03:18.000Z","【青鬼2 先生編】ヒカキンの実況プレイ Part3(最終回)【ホラーゲーム】",2398501,10245,1152,2855
"90","yUB53NrNIHI","2017-04-06T09:30:07.000Z","【モンスト】恐怖のダイナデビュー！ありすぅ先生とマルチ！【ヒカキンゲームズ】",1192828,7323,1732,2857
"91","k8WGdNT-bYI","2017-04-04T09:35:16.000Z","【モンスト】僕のパンドラが…大変なことになりました【ヒカキンゲームズ】",2231973,14656,7252,6818
"92","L1nt7AAtbxM","2017-04-03T08:52:48.000Z","【青鬼2 先生編】ヒカキンの実況プレイ Part2【ホラーゲーム】",1898625,8001,904,1824
"93","n67u_-VDuM8","2017-04-02T10:53:42.000Z","【ゼルダの伝説】ついに空飛んで外の世界いったらめちゃ襲われたwww ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part4",2086660,7323,1698,4917
"94","MPyqPN-2gKs","2017-04-01T08:57:55.000Z","【モンスト】超獣神祭でシングル確定演出からの伝説!? オーブ100個シングルで神引きすぎた…【ヒカキンゲームズ】",2576630,25982,7085,11639
"95","tSB6rTvOmDo","2017-03-31T12:19:42.000Z","【青鬼2 先生編】ヒカキンの実況プレイ Part1【ホラーゲーム】",3215065,12344,1571,2937
"96","Go689wxqCAc","2017-04-01T09:00:02.000Z","デヴィ夫人ブチ切れドッキリをセイキンに仕掛けてみたw【ヒカキンゲームズ】【逆転オセロニア】",2980354,24705,2291,5261
"97","uHOVMwIPKdQ","2017-03-30T09:50:54.000Z","【マインクラフト】超大量の村人を一気にネザーに送ったら大変なことになった…【ヒカキンのマイクラ実況 Part347】【ヒカクラ】",2543300,12705,2268,4604
"98","m6q7kz2ePhU","2017-03-29T10:33:18.000Z","【スフ゜ラトゥーン２】先行試射会２日目！目指せ10キル！【ヒカキンゲームズ】【Splatoon2】",2329091,7084,1014,2970
"99","eTKF6BB9E_g","2017-03-30T09:00:05.000Z","毒々しい兄セイキン vs 弟ヒカキン【兄弟対決】",1408459,4399,406,879
"100","pIpklGTCAbE","2017-03-26T10:56:36.000Z","【スフ゜ラトゥーン２】先行試射会で遊んでみた！【ヒカキンゲームズ】【Splatoon2】",2742000,9725,1789,4943
"101","aD60uBfbejE","2017-03-23T09:53:39.000Z","【モンスト】爆絶アルカディアに果敢に挑み続けた27歳男性の記録【ヒカキンゲームズ】",1233647,7356,1618,2887
"102","2z-PCBnJPw8","2017-03-20T10:00:24.000Z","【マインクラフト】かつてないマグマダイブで全ロス!? 超巨大マグマクリーパー作りに大苦戦…【ヒカキンのマイクラ実況 Part346】【ヒカクラ】",3520112,15941,3025,6721
"103","-p1BLUlnT9U","2017-03-18T10:08:51.000Z","【青鬼2 卓郎編】ヒカキンの実況プレイ Part4(最終回)【ホラーゲーム】",2383000,7590,1130,1596
"104","f8WMo9fMbvI","2017-03-17T09:29:41.000Z","【ゼルダの伝説】悲報…デカい岩にワンパンされまくるw…ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part3",2905622,7388,2518,3845
"105","nqj35kUhhME","2017-03-16T08:47:26.000Z","【マインクラフト】スケートリンク作って敵たちと一緒に滑るぜ！【ヒカキンのマイクラ実況 Part345】【ヒカクラ】",2295311,8435,1512,3062
"106","mQUsGhNQ2kk","2017-03-15T11:10:10.000Z","【青鬼2 卓郎編】ヒカキンの実況プレイ Part3【ホラーゲーム】",1596772,6157,1004,1707
"107","G0o8gHKgUgw","2017-03-13T11:16:55.000Z","【モンスト】激獣神祭にオーブ110個使ったらついにｷﾀ━(ﾟ∀ﾟ)━!?【ヒカキンゲームズ】",1517898,9028,2287,3080
"108","FqT2ZdkjLpw","2017-03-13T10:30:19.000Z","【青鬼2 卓郎編】ヒカキンの実況プレイ Part2【ホラーゲーム】",2348821,7335,1462,1871
"109","w-BahaDVRNQ","2017-03-12T10:00:58.000Z","【モンスト】爆絶アヴァロンでオーケストラBGMを楽しんでいた男性を襲った悲劇【ヒカキンゲームズ】",1325222,6243,2223,2727
"110","Nc2BLot9q3c","2017-03-12T10:17:55.000Z","【神引き!?】コラボガチャで確率の壁を越えたw【ヒカキンゲームズ】【逆転オセロニア】【逆転裁判】",1060019,3268,686,983
"111","zuY6oOmqc9Q","2017-03-11T07:57:34.000Z","【モンスト】モン玉Lv.2で当たりｷﾀ━(ﾟ∀ﾟ)━!?【ヒカキンゲームズ】",1061861,4813,1102,1765
"112","yjYAY4W88Ys","2017-03-18T12:37:53.000Z","[開始は0:39]ファイアーエムブレム ヒーローズに HIKAKIN & ポッキーが初挑戦！ : Google Play's Game Fest",272947,3454,265,485
"113","b9_nPyY4A4c","2017-03-10T10:00:01.000Z","【青鬼2 卓郎編】ヒカキンの実況プレイ Part1【ホラーゲーム】",2295402,8250,1092,1667
"114","EkiXj0aGjY8","2017-03-09T10:42:22.000Z","【マインクラフト】TNT500個以上一気に爆発！石の塊をふっとばす！【ヒカキンのマイクラ実況 Part344】【ヒカクラ】",2649674,9820,1854,3818
"115","f9BUsXGlqUo","2017-03-08T11:10:53.000Z","【ゼルダの伝説】悲報…武器探しで死にまくり…ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part2",2515843,7923,1975,2682
"116","egtSP4LMUUY","2017-03-10T09:00:04.000Z","ビートボックスでゲーム音表現してみたw【ヒカキンゲームズ】【クラロワ】",1368474,8641,760,1920
"117","IJN3TJ7-TAQ","2017-03-05T10:18:33.000Z","【マインクラフト】神様がとんでもないトロッコの乗り方をされる…【ヒカキンのマイクラ実況 Part343】【ヒカクラ】",1998418,8013,1261,3039
"118","cMuyvRCYaRo","2017-03-04T09:46:18.000Z","ゼルダの伝説 ブレス オブ ザ ワイルドやってみた！【ヒカキンゲームズ】【任天堂スイッチ】",3468739,11453,2982,3794
"119","mT5l781-4iA","2017-03-01T12:12:01.000Z","【パズドラ】るろうに剣心コラボガチャで虹タマゴ!? そしてラードラ購入!?【ヒカキンゲームズ】",1078603,5408,1326,2286
"120","_nzJFDNyUIk","2017-03-01T11:06:05.000Z","【マインクラフト】神シード連発!? 神SEED探し#2！【ヒカキンのマイクラ実況 Part342】【ヒカクラ】",1566446,6975,997,2252
"121","f1Ve6h0Afb4","2017-03-04T09:00:02.000Z","ふんどし食い込ませてガチャ30連してみた！【ヒカキンゲームズ】",934025,3655,1538,1464
"122","A5gN3WfRFcA","2017-02-28T10:01:28.000Z","ユーザーさんとガチンコ５本勝負！全勝したるぜ！【ヒカキンゲームズ】【逆転オセロニア】",1068406,4144,654,1276
"123","2sgUOzDQw0w","2017-02-27T11:44:59.000Z","【モンスト】確定ｷﾀ━(ﾟ∀ﾟ)━!超獣神祭でついにキタ!?【ヒカキンゲームズ】",2176256,11812,3456,4754
"124","_9Wh6z5PmFo","2017-02-26T08:04:52.000Z","【マインクラフト】悲報…伝説級に村人大増殖したら村人ゾンビも増殖した…【ヒカキンのマイクラ実況 Part341】【ヒカクラ】",2635913,9607,1560,5034
"125","jjgwCkHtpJQ","2017-02-25T12:12:59.000Z","【マインクラフト】村人増殖成功でニート増えまくり!?【ヒカキンのマイクラ実況 Part340】【ヒカクラ】",1726943,8050,946,2812
"126","qo-tFAEMSvQ","2017-02-25T08:00:15.000Z","【モンスト】獣神化ヘラクレス×２でニラカナに挑戦！全反射パーティー！【ヒカキンゲームズ】",1069672,4431,937,1553
"127","Zm-e38n7fZc","2017-02-24T12:50:02.000Z","【マインクラフト】悲報…雪だるまさん、燃える。村人増殖機復活へ！【ヒカキンのマイクラ実況 Part339】【ヒカクラ】",1881760,7104,1038,4254
"128","lJOvrdptZh8","2017-02-22T10:29:48.000Z","【マインクラフト】神殿を神の世界に作るぞ！【ヒカキンのマイクラ実況 Part338】【ヒカクラ】",1675596,8826,1237,3642
"129","E7wW4BSnnSI","2017-02-20T09:00:01.000Z","【GTA5 グラセフ】PC版GTA5やってみたらリアルでビビったw【ヒカキンゲームズ】",2050788,11950,3026,5538
"130","offYTUH3Nm0","2017-02-20T08:00:06.000Z","【超久々にパズドラ】アンケートゴッドフェスで虹色のタマゴが出て超ビックリしたw【ヒカキンゲームズ】",2099028,13000,3271,6100
"131","qCZn8S4rZvY","2017-02-18T09:55:31.000Z","カメレオンランやってみた！【ヒカキンケ゛ームス゛】【CHAMELEON RUN】",1481562,5666,797,2026
"132","9MO14ilH4Zk","2017-02-17T11:14:50.000Z","【マインクラフト】ウサギさんの謎の死が謎すぎた…神の世界作り開始！【ヒカキンのマイクラ実況 Part337】【ヒカクラ】",1975109,8740,1360,5367
"133","I7HlGwGpgsY","2017-02-16T10:45:01.000Z","【マインクラフト】NEWヒカキンくん誕生！【ヒカキンのマイクラ実況 Part336】【ヒカクラ】",2712505,12236,2460,5084
"134","LH0LZuNkRnU","2017-02-15T08:00:01.000Z","【マインクラフト】ワールド新規作成しまくって神シード探してみた！【ヒカキンのマイクラ実況 Part335】【ヒカクラ】",2027857,9925,1826,3122
"135","G1gYLIro6SY","2017-02-14T10:38:05.000Z","【モンスト】モン玉ガチャLv.2で初めて引いてみた！ 【ヒカキンゲームズ】",945408,4743,878,2082
"136","2405iR1cQBc","2017-02-13T10:35:43.000Z","【青鬼2 美香編】ヒカキンの実況プレイ Part3 最終回【ホラーゲーム】",2655160,8361,1106,1955
"137","3zGeGL_ZpLw","2017-02-13T08:34:06.000Z","【モンスト】新超絶カインに２度目の挑戦！リベンジなるか!?【ヒカキンゲームズ】",1028659,4380,1428,1703
"138","Xeoo4ULmAug","2017-02-12T09:16:02.000Z","【モンスト】新超絶カイン降臨に初見で挑む！【ヒカキンゲームズ】",935880,4290,1711,2360
"139","KL53d2XWxWo","2017-02-11T11:21:00.000Z","【青鬼2 美香編】ヒカキンの実況プレイ Part2【ホラーゲーム】",1922766,7370,871,1723
"140","jb5OzGlwkAU","2017-02-10T09:30:01.000Z","【青鬼2 美香編】ヒカキンの実況プレイ Part1 氷漬けの青鬼登場!?【ホラーゲーム】",2892705,10437,1642,1988
"141","Ozt__K6MMZ0","2017-02-08T10:21:59.000Z","【マインクラフト】巨大な雲作って空に土地を作りたい！【ヒカキンのマイクラ実況 Part334】【ヒカクラ】",1550846,5880,825,2344
"142","QmL978dkhWA","2017-02-07T09:57:31.000Z","【マインクラフト】アヒルボート作ってみた♪【ヒカキンのマイクラ実況 Part333】【ヒカクラ】",1565414,6291,723,2291
"143","qH9GczGcQjA","2017-02-05T10:32:56.000Z","【マインクラフト】全てが超可愛くなるリソースパック入れたらかわゆすぎた！【ヒカキンのマイクラ実況 Part332】【ヒカクラ】",2872532,8591,1273,3235
"144","sguM4l1wpK4","2017-02-04T09:08:06.000Z","1周年確定ガチャ引いてみた！そしてマスタークラスへ！【ヒカキンゲームズ】【逆転オセロニア】",1235693,3719,782,1405
"145","JXl3VdTNRtA","2017-02-03T10:51:51.000Z","【マインクラフト】村人キン出現!? 効果音が全て人の声になるリソースパックがやばすぎたw【ヒカキンのマイクラ実況 Part331】【ヒカクラ】",2448139,7659,1359,2766
"146","E0zfi-P_OmU","2017-02-02T10:55:54.000Z","【モンスト】4000万人記念ガチャ最終日の4日目！カモン星５！(´；ω；｀)【ヒカキンゲームズ】",795887,3734,510,2851
